¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
Âk¤¯°Ï,¤g¦a,¶ý¯ª¼q¬q¤T¤p¬q721~750¦a¸¹,53.0,,¯S©w¹A·~°Ï,¤ô§Q¥Î¦a,1060316,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,523000,9868,,0.0,0,¥t¦³¼W­Èµ|117434¤¸¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPSNMLSLMHMFFFR77DA
Âk¤¯°Ï,¤g¦a,¶ý¯ª¼q¬q¤T¤p¬q721~750¦a¸¹,39.0,,¯S©w¹A·~°Ï,¤ô§Q¥Î¦a,1060316,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,385000,9872,,0.0,0,¥t¦³¼W­Èµ|86413¤¸¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPTNMLSLMHMFFFR87DA
¤s¤W°Ï,¤g¦a,©ú«n¬q391~420¦a¸¹,234.21,¦í,,,1060320,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3180000,13578,,0.0,0,,RPTNMLOLMHMFFER37DA
Ãö¼q°Ï,¤g¦a,Àt¬}¬q91~120¦a¸¹,2439.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060322,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1460000,599,,0.0,0,,RPXNMLKMLHMFFFR57EA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï´_µØ¤Kµó51«Ñ31~60¸¹,8.44,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850426,62.370000000000005,2,1,1,¦³,¦³,2600000,41687,,0.0,0,,RPXNMLKMLHMFFHR67DA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°ÏªFÂ×¸ô481~510¸¹,5.25,¦í,,,1060322,¤g¦a2«Øª«2¨®¦ì0,¤­¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720818,25.73,7,1,6,¦³,¦³,680000,26428,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVOMLLKMHMFFAD18EA
·£¦è°Ï,¤g¦a,±KªK¬q61~90¦a¸¹,9588.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060224,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4200000,438,,0.0,0,,RPRNMLOLMHMFFGR27CA
·£¦è°Ï,¤g¦a,±KªK¬q61~90¦a¸¹,7555.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060224,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3300000,437,,0.0,0,,RPSNMLOLMHMFFGR37CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¯¼w°Ï«á¾À¨½¼w±[¸ô21«Ñ31~60¸¹,14.75,¦í,,,1051231,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1051122,116.03999999999999,2,2,2,¦³,¦³,4560000,39297,©Y¹D¥­­±,28.13,0,,RPRNMLKLMHMFFFR76CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¯¼w°Ï«á¾À¨½¼w±[¸ô21«Ñ31~60¸¹,20.67,¦í,,,1051231,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1051122,151.39,3,2,2,¦³,¦³,6040000,39897,©Y¹D¥­­±,28.13,0,,RPSNMLKLMHMFFFR86CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¯¼w°Ï«á¾À¨½¼w¦w¸ô61~90¸¹,20.2,¦í,,,1060306,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851212,107.03999999999999,3,2,2,¦³,¦³,2900000,27093,©Y¹D¥­­±,0.0,0,,RPTOMLQLMHMFFFR67CA
·£¦è°Ï,¤g¦a,·£¦è¬q91~120¦a¸¹,3068.75,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060125,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5000000,1629,,0.0,0,,RPQNMLKKMHMFFGR66CA
Ãö¼q°Ï,¤g¦a,²`§|¤l¬q1111~1140¦a¸¹,2980.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,403,,0.0,0,,RPWNMLQJMHMFFFR67CA
Âk¤¯°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«Âk¤¯°ÏªZªF¨½ªZªF¤@µó49«Ñ61~90¸¹,25.81,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060306,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860721,93.74,3,2,1,¦³,µL,1500000,16002,,0.0,0,,RPPNMLPJMHMFFFR86CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_¶éµó87«Ñ181~210¸¹,74.0,¦í,,,1060226,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0680423,119.22,5,2,3,¦³,µL,2201500,18466,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPQOMLLMLHMFFAD67DA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°ÏÀs¾ôµó291«Ñ2§Ë1~30¸¹,87.95,¦í,,,1060316,¤g¦a5«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050815,149.84,4,2,5,¦³,µL,10200000,68073,,0.0,0,,RPQNMLOLMHMFFHR27CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï´_¿³¨½´_¿³¸ô301~330¸¹,220.98,¦í,,,1060306,¤g¦a1«Øª«6¨®¦ì0,¤@¼h¡AÃM¼Ó¡A§¨¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0860519,1258.22,0,0,0,µL,µL,41800000,33222,,0.0,0,,RPPNMLSKMHMFFHR47CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï«n¤uµó267«Ñ80§Ë1~30¸¹,9.19,¦í,,,1060310,¤g¦a3«Øª«1¨®¦ì0,¤E¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860926,63.34,2,2,2,¦³,¦³,2200000,34733,©Y¹D¥­­±,0.0,0,,RPPOMLOLMHMFFHR27CA
¥Ã±d°Ï,¤g¦a,Às¼æ¬q451~480¦a¸¹,214.82,°Ó,,,1060202,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9747684,45376,,0.0,0,,RPTNMLLKMHMFFHR17CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¦w±d¨½¤¤µØ¸ô703«Ñ3§Ë1~30¸¹,4.92,¦í,,,1060320,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831123,20.17,1,0,1,¦³,¦³,680000,33713,,0.0,0,,RPPNMLMKMHMFFHR86CA
¥Ã±d°Ï,¤g¦a,¤jÆW¬q4891~4920¦a¸¹,510.0,¦í,,,1060223,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,40500000,79412,,0.0,0,,RPOOMLKLMHMFFHR76CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¦Ë¶é¤Gµó95«Ñ1~30¸¹,88.56,¦í,,,1051230,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051027,201.71,4,2,4,¦³,µL,10000000,49576,,0.0,0,,RPXOMLKLMHMFFHR67CA
¥Ã±d°Ï,¤g¦a,¦è¶Õ¬q1861~1890¦a¸¹,2950.0,¹A,,,1060310,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23600000,8000,,0.0,0,,RPTOMLLMLHMFFHR37CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°ÏªF¾ô¨½¦Û±j¸ô9«Ñ1~30¸¹,186.05,¤u,,,1060308,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¨ä¥L,¦í®a¥Î,¿j³y,0600601,61.52,3,2,1,¦³,µL,5120000,83225,,0.0,0,¦¹«Øª«¬°¥­©Ð,RPUOMLLMLHMFFHR47CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï´_µØ¤»µó67«Ñ1~30¸¹,12.67,°Ó,,,1060322,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050801,77.78999999999999,3,2,1,¦³,¦³,3850000,49492,,0.0,0,,RPROMLLMLHMFFHR17CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¥¿«n¤­µó289«Ñ91~120¸¹,4.68,¦í,,,1060311,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830413,23.25,1,1,1,¦³,¦³,660000,28387,,0.0,0,,RPRPMLKMLHMFFHR17CA
¥Ã±d°Ï,¤g¦a,¤­¤ý¬q781~810¦a¸¹,45.17,¦í,,,1060312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2185600,48386,,0.0,0,¤G¿Ëµ¥Ãö«Y¶¡¤§¶R½æ¥æ©ö¡C,RPWOMLLMLHMFFHR67CA
¥Ã±d°Ï,¤g¦a,¤jÆW¬q3271~3300¦a¸¹,1376.0,¹A,,,1060220,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8200000,5959,,0.0,0,,RPOOMLPJMHMFFHR07CA
¥Ã±d°Ï,¤g¦a,¤T®r©±¬q691~720¦a¸¹,1734.0,¹A,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13000000,7497,,0.0,0,,RPPNMLQJMHMFFHR17CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¦¨¥\¨½¤¤µØ¸ô154«Ñ18§Ë1~30¸¹,12.87,¦í,,,1060222,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820310,64.71,2,1,1,¦³,µL,2100000,32452,,0.0,0,,RPSNMLQJMHMFFHR47CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°ÏªF¾ô¤@¸ô571~600¸¹,90.81,¦í,,,1060208,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A«Î³»¬ð¥Xª«,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050829,176.69,5,2,3,¦³,¦³,14300000,80933,,0.0,0,,RPTNMLLMLHMFFHR27CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤j¾ô¨½¤¤µØ¸ô661«Ñ1~30¸¹,20.0,¦í,,,1060311,¤g¦a5«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830222,101.2,3,2,2,¦³,¦³,3130000,30929,,0.0,0,,RPUOMLKMLHMFFHR37CA
¥Ã±d°Ï,¤g¦a,çrªQ¬q901~930¦a¸¹,1555.0,¹A,,,1051214,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,39150000,25177,,0.0,0,,RPPPMLKMLHMFFHR96CA
³Â¨§°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«³Â¨§°Ïªo¨®¨½ªo¨®91~120¸¹,99.92,¹A,,,1060226,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050531,188.93,6,2,5,¦³,µL,7950000,42079,,0.0,0,,RPPNMLQKMHMFFCR76CA
³Â¨§°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«³Â¨§°Ïªo¨®¨½ªo¨®91~120¸¹,100.92,¹A,,,1060310,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050531,188.93,6,2,5,¦³,µL,8000000,42344,,0.0,0,,RPRNMLQKMHMFFCR96CA
©x¥Ð°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«©x¥Ð°Ï¤GÂí¨½¤GÂí61~90¸¹,82.22,¹A,,,1060311,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1041215,154.28,3,2,3,¦³,µL,4980000,32279,,0.0,0,,RPRNMLSKMHMFFCR17CA
©x¥Ð°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«©x¥Ð°Ï©¾¸qµó122«Ñ1~30¸¹,106.08,¹A,,,1060317,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1051017,211.68,4,2,5,¦³,µL,5500000,25983,,0.0,0,,RPSNMLNKMHMFFCR76CA
³Â¨§°Ï,¤g¦a,¦w·~¬q61~90¦a¸¹,1441.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060314,¤g¦a9«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3344977,2321,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡CÅv§Q¤H¦@2¤H,RPSNMLMKMHMFFCR66CA
«á¾À°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««á¾À°Ï«J§B¨½13¾F«á¾À¼d91~120¸¹,75.73,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0691229,105.8,3,2,2,¦³,µL,1050000,9924,,0.0,0,,RPUNMLTKMHMFFBR47CA
¤UÀç°Ï,¤g¦a,³Â¨§¼d¬q2131~2160¦a¸¹,1958.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060318,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1770000,904,,0.0,0,,RPQNMLKKMHMFFCR88CA
ªF¤s°Ï,¤g¦a,¤j«È¬qªD¤lªL¤p¬q601~630¦a¸¹,2300.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060321,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2760000,1200,,0.0,0,,RPPNMLRJMHMFFBR66CA
ªF¤s°Ï,¤g¦a,¤j«È¬qªD¤lªL¤p¬q901~930¦a¸¹,200.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060323,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,240000,1200,,0.0,0,,RPQNMLRJMHMFFBR76CA
¥Õªe°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Õªe°ÏÃöÀ­¨½Ãö¤lÀ­31~60¸¹,53.46,¦í,,,1060318,¤g¦a4«Øª«1¨®¦ì0,¤@¼h,¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810122,51.65,1,1,1,¦³,¦³,2200000,42594,,0.0,0,,RPTNMLRJMHMFFBR07CA
¥Õªe°Ï,¤g¦a,¯ó©±¬q841~870¦a¸¹,2036.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060321,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2550000,1252,,0.0,0,,RPRNMLQJMHMFFBR76CA
ªF¤s°Ï,¤g¦a,«e¤j®H¬q931~960¦a¸¹,2020.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060321,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,297,,0.0,0,,RPRNMLTJMHMFFBR07CA
·sÀç°Ï,¤g¦a,´_¿³¬q631~660¦a¸¹,63.89,¦í,,,1060319,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1950000,30521,,0.0,0,,RPUNMLPLMHMFFAR07CA
¬hÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¬hÀç°Ï¤hªL¨½2¾F¤h½åµó151~180¸¹,101.98,¦í,,,1060111,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1051229,196.12,5,2,5,¦³,µL,6780000,34571,,0.0,0,,RPWNMLRLMHMFFAR47CA
·sÀç°Ï,¤g¦a,ºñ¤t¬q391~420¦a¸¹,97.04,¦í,,,1060303,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4842750,49905,,0.0,0,§t¦a¤W¥¼«O¦s«Øª«1´É,RPRNMLLMLHMFFAR98CA
·sÀç°Ï,¤g¦a,¤Ó¤l®c¬q¤Ó¤l®c¤p¬q1561~1590¦a¸¹,400.0,¨ä¥L,,,1060324,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1452000,3630,,0.0,0,,RPSNMLLMLHMFFAR09CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï·s¶i¸ô¤G¬q481~510¸¹,14.06,¦í,,,1060323,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831227,112.01,3,2,2,¦³,¦³,3000000,26783,,0.0,0,,RPTNMLLMLHMFFAR56CA
¬hÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¬hÀç°Ï¤K¯Î¨½12¾F¤¤¤s¦è¸ô¤T¬q481~510¸¹,51.72,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,88.65,3,2,3,¦³,µL,1000000,11280,,0.0,0,,RPRNMLPJMHMFFAR56CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï¶}¤¸¸ô103«Ñ22§Ë1~30¸¹,88.34,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700722,105.36,3,1,2,¦³,µL,2200000,20881,,0.0,0,,RPXNMLQJMHMFFAR27CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï¤¤¥¿¸ô31~60¸¹,30.73,¦í,,,1060316,¤g¦a1«Øª«2¨®¦ì0,¦a¤U¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0840224,285.96,0,0,0,µL,µL,2110248,7380,,0.0,0,,RPOOMLQJMHMFFAR09CA
±N­x°Ï,¤g¦a,¦è´ò¬q361~390¦a¸¹,431.0,¦í,,,1060226,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2600000,6032,,0.0,0,,RPPOMLKMLHMFFDR09CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï©¾¤¯¨½14¾F³Õ·RªFµó67«Ñ1~30¸¹,138.0,°Ó,,,1060321,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760831,143.54,4,1,3,¦³,µL,5250000,36575,,0.0,0,,RPQNMLKMLHMFFDR09CA
¨Î¨½°Ï,¤g¦a,¤lÀs¬q241~270¦a¸¹,9805.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060305,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,20606188,2102,,0.0,0,,RPWNMLLMLHMFFDR17CA
¤CªÑ°Ï,¤g¦a,¤T¸t¬q2011~2040¦a¸¹,105.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,5714,,0.0,0,,RPXNMLLMLHMFFDR27CA
¾Ç¥Ò°Ï,¤g¦a,·Ë¬w¤l¼d¬q241~270¦a¸¹,505.67,,ªe¤t°Ï,¹Aªª¥Î¦a,1060321,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,175000,346,,0.0,0,,RPPNMLQKMHMFFDR86CA
¦è´ä°Ï,¤g¦a,«áÀç¬q1021~1050¦a¸¹,1565.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2350000,1502,,0.0,0,,RPOOMLKKMHMFFDR88CA
µ½¤Æ°Ï,¤g¦a,µ½¤Æ¬q3181~3210¦a¸¹,1592.0,¹A,,,1060214,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19750000,12406,,0.0,0,,RPOOMLKMLHMFFER09CA
±N­x°Ï,¤g¦a,±N­x¬q¤@¤p¬q31~60¦a¸¹,851.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060309,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,588,,0.0,0,¿ËÄÝÃö«Y¤§¥æ©ö,RPUNMLQLMHMFFDR47CA
±N­x°Ï,¤g¦a,±N­x¬q¤@¤p¬q31~60¦a¸¹,850.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060309,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,588,,0.0,0,¿ËÄÝÃö«Y¶¡¤§¥æ©ö,RPPOMLRLMHMFFDR17CA
·s¥«°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·s¥«°ÏÀs¥Ø¤«¸ô241~270¸¹,193.77,¦í,,,1060224,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030911,279.91,5,2,5,¦³,µL,25000000,89314,,0.0,0,,RPSNMLSKMHMFFER47CA
·s¤Æ°Ï,¤g¦a,ûç©ÞªL¬q751~780¦a¸¹,3079.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060317,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2150000,698,,0.0,0,,RPPNMLTKMHMFFER27CA
