¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¤T¿³¤Gµó61~90¸¹,101.88,¦í,,,1060311,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960719,232.04,8,0,8,¦³,µL,6430000,27711,,0.0,0,,RPPNMLQJMHMFFCQ76EA
±ö¤s¶m,¤g¦a,¬ì¤lªL¬q271~300¦a¸¹,15358.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2700000,176,,0.0,0,,RPPNMLOKMHMFFEQ76DA
¤jªLÂí,¤g¦a,¤U°ñÀY¬q¤U°ñÀY¤p¬q241~270¦a¸¹,2321.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060223,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2150000,926,,0.0,0,,RPPOMLSLLHMFFCQ17EA
¦Ë±T¶m,¤g¦a,ÁTºß´ò¬q1~30¦a¸¹,1512.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060220,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,397,,0.0,0,,RPQNMLKMLHMFFEQ66EA
¦Ë±T¶m,¤g¦a,ÁTºß´ò¬q1~30¦a¸¹,2853.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060220,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,210,,0.0,0,,RPRNMLKMLHMFFEQ76EA
¤»¸}¶m,¤g¦a,¤¤ÉÜ¬q631~660¦a¸¹,35.71,¦í,,,1060312,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,120000,3360,,0.0,0,¥S§Ì¶¡¶R½æ,RPPNMLKMLHMFFBQ78DA
¤»¸}¶m,¤g¦a,¤»¸}¬q¤»¹Å¤p¬q451~480¦a¸¹,825.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060315,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,630000,764,,0.0,0,,RPRNMLKMLHMFFBQ98DA
¤ô¤W¶m,¤g¦a,¤Q¤@«ü­í¬q¦`¦è¤p¬q631~660¦a¸¹,1234.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060221,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2680000,2172,,0.0,0,,RPROMLNKMHMFFDQ76CA
¤ô¤W¶m,¤g¦a,¤ôªF¬q331~360¦a¸¹,179.66,¨ä¥L,,,1060203,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2480538,13807,,0.0,0,,RPQOMLLMLHMFFDQ66DA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«°·±d¸ô183«Ñ1§Ë1~30¸¹,251.8,¦í,,,1060307,¤g¦a9«Øª«4¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950718,278.8,5,3,4,¦³,¦³,10300000,36944,,0.0,0,,RPSNMLPJMHMFFDQ96DA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«¥_´ä¸ô¤G¬q429«Ñ200§Ë1~30¸¹,105.94,¦í,,,1060316,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041016,167.25,4,2,3,¦³,µL,5700000,34081,,0.0,0,,RPQNMLTLLHMFFDQ27DA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¥«ªF¸ô61~90¸¹,46.67,°Ó,,,1060313,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤G¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0851113,43.04,1,0,1,¦³,µL,5760000,133829,,0.0,0,,RPSNMLKMLHMFFBQ98CA
¦µ¤l¥«,¤g¦a,¤U¦Ë³ò¬q¨Î¥Ý¤p¬q481~510¦a¸¹,1295.0,¹A,,,1060306,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1950000,1506,,0.0,0,,RPTNMLKMLHMFFBQ09CA
¥Á¶¯¶m,¤g¦a,¨qªL¬q1111~1140¦a¸¹,5973.25,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060311,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17500000,2930,,0.0,0,,RPVNMLSJMHMFFCQ37CA
³À¯ó¶m,¤g¦a,°¨¸Y«á¬qÂ×¸Y¤p¬q91~120¦a¸¹,35407.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,355614099,10044,,0.0,0,,RPSNMLTLLHMFFDQ37CA
¤¤®H¶m,¤g¦a,¦ËÀY±T¬q181~210¦a¸¹,1410.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060307,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,567,,0.0,0,,RPQOMLKMLHMFFDQ09CA
¤¤®H¶m,¤g¦a,¦ËÀY±T¬q181~210¦a¸¹,3098.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060307,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1600000,516,,0.0,0,,RPROMLKMLHMFFDQ56CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«¦w¤¯¨½²»©M¤@¸ôªF¬q42«Ñ31~60¸¹,51.62,¦í,,,1060311,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0930803,98.31,3,2,2,¦³,µL,3000000,30516,,0.0,0,,RPTNMLSLLHMFFDQ37CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«¦w¤¯¨½³»´ä¤láY31~60¸¹,8.07,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060320,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940815,23.34,1,1,1,¦³,µL,500000,21422,,0.0,0,,RPRNMLTLLHMFFDQ27CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,93.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,164.98,3,3,2,¦³,µL,7480000,45339,,0.0,0,,RPRNMLKMLHMFFDQ09CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,82.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,169.74,3,3,2,¦³,µL,6380000,37587,,0.0,0,,RPSNMLKMLHMFFDQ56CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,80.0,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,154.22,3,3,2,¦³,µL,6450000,41823,,0.0,0,,RPTNMLKMLHMFFDQ66CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,82.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,169.74,3,3,2,¦³,µL,6600000,38883,,0.0,0,,RPUNMLKMLHMFFDQ76CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,81.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,169.74,3,3,2,¦³,µL,6180000,36409,,0.0,0,,RPVNMLKMLHMFFDQ86CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,80.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,167.34,3,3,2,¦³,µL,6650000,39739,,0.0,0,,RPWNMLKMLHMFFDQ96CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,80.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,167.34,3,3,2,¦³,µL,6500000,38843,,0.0,0,,RPXNMLKMLHMFFDQ07CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,80.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,167.6,3,3,2,¦³,µL,6398000,38174,,0.0,0,,RPOOMLKMLHMFFDQ88CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¤T¦X¸ô481~510¸¹,80.0,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060124,154.22,3,3,2,¦³,µL,6480000,42018,,0.0,0,,RPPOMLKMLHMFFDQ98CA
¤¤®H¶m,¤g¦a,¦ËÀY±T¬q31~60¦a¸¹,2026.0,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,1060321,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,148,,0.0,0,,RPQNMLLMLHMFFDQ09CA
³À¯ó¶m,¤g¦a,°¨¸Y«á¬qÂ×¸Y¤p¬q91~120¦a¸¹,14448.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,1060310,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,135922739,9408,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPPNMLPJMHMFFDQ56CA
·s´ä¶m,¤g¦a,¤¤¤u¬q31~60¦a¸¹,364.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4000000,10989,,0.0,0,,RPUNMLSJMHMFFCQ27CA
¤jªLÂí,¤g¦a,ªFªL¬q1201~1230¦a¸¹,156.04,¦í,,,1060222,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1410000,9036,,0.0,0,,RPROMLKMLHMFFCQ09CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mºÖ¼Ö§ø°ñ¨¤61~90¸¹,80.07,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051227,162.32,3,2,3,¦³,µL,6800000,41893,,0.0,0,,RPPOMLKMLHMFFCQ88CA
¤»¸}¶m,¤g¦a,¤»¤æ§À¬q¤»¤æ¤p¬q241~270¦a¸¹,760.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4598000,6050,,0.0,0,,RPPNMLPJMHMFFBQ98CA
¸q¦Ë¶m,¤g¦a,©¤¸}¬q841~870¦a¸¹,116.33,¦í,,,1060315,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,330000,2837,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¦³¥Á±¡­·«U¦]¯À¤§¥æ©ö¡C·å²«ª«¥ó¤§¥æ©ö¡C,RPUNMLPJMHMFFBQ86CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m«Ø°ê¸ô¤G¬q121~150¸¹,69.24,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840508,156.14,5,2,3,¦³,µL,4500000,28820,,0.0,0,,RPWNMLKMLHMFFCQ86CA
¤ô¤W¶m,¤g¦a,¤ô¦è¬q721~750¦a¸¹,116.5,¦í,,,1060317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1621040,13915,,0.0,0,,RPSOMLKMLHMFFDQ76DA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m¤jÔ³§ø¦¿¦Ë¥J¸}1~30¸¹,106.01,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060212,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0851122,157.96,4,2,3,¦³,µL,2880000,18232,,0.0,0,,RPRNMLLKMHMFFDQ56DA
¤ô¤W¶m,¤g¦a,¬hªL¬q631~660¦a¸¹,82.43,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060315,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1100000,13345,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLPLMHMFFDQ76CA
ªF¥Û¶m,¤g¦a,®ß¤l±[¬qªF±[¤p¬q1081~1110¦a¸¹,442.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060313,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,198900,450,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPPNMLLMLHMFFBQ88DA
±ö¤s¶m,¤g¦a,±ö«n¬q871~900¦a¸¹,90.52,¦í,,,1060303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1779000,19653,,0.0,0,,RPPNMLQJMHMFFEQ76CA
±ö¤s¶m,¤g¦a,±ö«n¬q1111~1140¦a¸¹,126.0,¹A,,,1060309,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,571700,4537,,0.0,0,,RPQNMLQJMHMFFEQ86CA
±ö¤s¶m,¤g¦a,±ö«n¬q1291~1320¦a¸¹,178.0,¹A,,,1060314,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1238400,6957,,0.0,0,»ùª÷§t¦a¤Wª«,RPUNMLKMLHMFFEQ86CA
±ö¤s¶m,¤g¦a,±ö«n¬q1291~1320¦a¸¹,220.0,¹A,,,1060314,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1464100,6655,,0.0,0,»ùª÷§t¦a¤Wª«,RPVNMLKMLHMFFEQ96CA
³À¯ó¶m,¤g¦a,¦Ë¤lŽñ¬qªQ¦Ë¤p¬q781~810¦a¸¹,4395.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060307,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3350000,762,,0.0,0,,RPTOMLTKMHMFFDQ57CA
¦Ë±T¶m,¤g¦a,¼Ì¾ð©W¬q181~210¦a¸¹,125.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1060317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,60000,480,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLLMLHMFFEQ66EA
·s´ä¶m,¤g¦a,¥j¥Á¬q·s¥Á¤p¬q661~690¦a¸¹,13.0,¦í,,,1060206,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,332000,25538,,0.0,0,,RPUNMLKLMHMFFCQ86EA
¦Ë±T¶m,¤g¦a,ÆW¥_¬q1021~1050¦a¸¹,768.26,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060316,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,750000,976,,0.0,0,,RPUNMLQJMHMFFEQ47EA
¤ô¤W¶m,¤g¦a,¤jÔ³§À¬q¤jÔ³¤p¬q211~240¦a¸¹,5143.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060310,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8300000,1614,,0.0,0,,RPRNMLPLMHMFFDQ96CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m¤j±[§ø¤j±[1~30¸¹,124.22,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060215,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050129,199.85,4,3,3,¦³,µL,7500000,37528,,0.0,0,,RPUOMLNKMHMFFDQ07CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¹Å¸q¿¤¤ô¤W¶m¬h¶m§ø¬h¤lªL151~180¸¹,31.22,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060212,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860524,105.67000000000002,3,2,2,¦³,µL,1720000,16277,©Y¹D¾÷±ñ,0.0,0,,RPSOMLTKMHMFFDQ47CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¹Å¸q¿¤¤ô¤W¶m¬h¶m§ø¬h¤lªL151~180¸¹,34.27,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060212,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860524,116.21000000000001,3,2,2,¦³,µL,1880000,16178,©Y¹D¾÷±ñ,0.0,0,,SPSOMLTKMHMFFDQ57CA
¤ô¤W¶m,¤g¦a,¤ô«n¬q1051~1080¦a¸¹,22.52,¦í,,,1060327,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,170000,7549,,0.0,0,,RPTOMLKMLHMFFDQ86DA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«O¥«³Â¼d¨½¥_´ä¸ô¤G¬q424«Ñ1~30¸¹,22.79,¦í,,,1060314,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820401,97.98,3,2,2,¦³,µL,1200000,12247,,0.0,0,,RPVNMLLMLHMFFDQ07DA
¤ô¤W¶m,¤g¦a,¤T¬É®H¬q451~480¦a¸¹,8124.0,,ªe¤t°Ï,¤ô§Q¥Î¦a,1060213,¤g¦a7«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7150000,880,,0.0,0,,RPUNMLPJMHMFFDQ17DA
¦Ë±T¶m,¤g¦a,ª÷·à¼d¬q1~30¦a¸¹,3734.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060306,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,790000,212,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLRJMHMFFEQ86CA
¦Ë±T¶m,¤g¦a,ª÷·à¼d¬q1~30¦a¸¹,2761.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060306,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,390000,141,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLRJMHMFFEQ96CA
¦Ë±T¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦Ë±T¶m¤º®H§ø12¾F®r??1~30¸¹,94.17,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0991105,116.74,4,2,3,¦³,µL,5600000,47970,,0.0,0,,RPTNMLRJMHMFFEQ27CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½33¾F¨|­^µó61~90¸¹,113.05,¦í,,,1060224,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,222.18,3,2,4,¦³,µL,9300000,41858,,0.0,0,,RPUNMLKMLHMFFCQ66CA
¦µ¤l¥«,¤g¦a,¼w¦w¬q1171~1200¦a¸¹,6.83,¦í,,,1060317,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,95600,13997,,0.0,0,,RPSNMLLMLHMFFBQ09CA
¥¬³UÂí,¤g¦a,´º¤s¬q961~990¦a¸¹,26.68,¦í,,,1060125,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,453617,17002,,0.0,0,,RPUNMLLKMHMFFBQ56CA
¤»¸}¶m,¤g¦a,¤UÂù·Ë¬q¨â·Ë¤p¬q151~180¦a¸¹,2325.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3534000,1520,,0.0,0,,RPOOMLPJMHMFFBQ98CA
¥Á¶¯¶m,¤g¦a,¤j±T¸}¬q31~60¦a¸¹,686.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060318,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2500000,3644,,0.0,0,¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPQNMLLMLHMFFCQ98CA
¥Á¶¯¶m,¤g¦a,¦n¦¬¬q¦n¦¬¤p¬q751~780¦a¸¹,2594.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060302,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19460188,7502,,0.0,0,,RPSNMLPJMHMFFCQ76CA
¥Á¶¯¶m,¤g¦a,¥Ð¤¤¥¡¬q1~30¦a¸¹,105.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060321,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,700000,6667,,0.0,0,1.¶R½æÂù¤è¬°¤T¿Ëµ¥¶¡¤§¶R½æ¡A«Y¯ª²£¤§³B²z¡A¦a¤W½ÞªÙ¤ÎÂÂ«Î¤w»P¬ÛÃö¤H¤h¤fÀY¨ó½Õ§¹¦¨¡A¦p¤@¤èÀÀ·s«Ø©Ð«Î¡A«hÀ³¦Û¦æ©î°£¤§¡AÂù¤è¬ÒµL²§Ä³¡C,RPTNMLPJMHMFFCQ86CA
