¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°ÏÄ_¾ô¸ô78«Ñ61~90¸¹,17.92,¦í,,,1060223,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤@¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020829,210.48,3,2,2,¦³,¦³,31000000,147282,©Y¹D¥­­±,26.41,0,,RPPNMLKMLHMFFCF77DA
²`§|°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²`§|°Ï¥_²`¸ô¤G¬q81«Ñ1~30¸¹,8.58,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851108,45.010000000000005,2,1,1,¦³,µL,4800000,106643,,0.0,0,,RPRNMLKMLHMFFCF97DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¦w²»¸ô147«Ñ61~90¸¹,57.68,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1060310,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800228,130.99,3,2,2,¦³,¦³,4500000,33283,©Y¹D¥­­±,25.83,1000000,,RPQPMLPJMHMFFCF38DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¹FÆ[¸ô14«Ñ1~30¸¹,54.55,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1060226,¤g¦a2«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850710,153.42000000000002,3,2,2,¦³,¦³,7300000,47582,©Y¹D¥­­±,0.0,600000,§t¼W«Ø©Î¥¼µn°O«Øª«,RPSPMLPJMHMFFCF58DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°ÏÀôªe¸ô1~30¸¹,7.73,¦í,,,1060228,¤g¦a2«Øª«1¨®¦ì0,¤G¤Q¤K¼h,¤T¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©²V¾®¤g³y,0880826,110.15,3,2,1,¦³,¦³,13200000,119837,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«-¶§¥x¥[µ¡¡B¶§¥x¥~²¾¡C,RPRNMLQJMHMFFCF38DA
²`§|°Ï,¤g¦a,¸U¶¶¼d¬q¤j§|¤p¬q181~210¦a¸¹,3700.0,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,1050912,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1846763,499,,0.0,0,,RPXNMLKMLHMFFCF68EA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¤Æ¦¨¸ô181~210¸¹,20.27,¤u,,,1050222,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0840411,134.45,3,2,1,¦³,µL,12700000,94459,,0.0,0,,RPXPMLRJMHMFFBF66EA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï¤j¦P¸ô¤T¬q601~630¸¹,8.79,¦í,,,1060315,¤g¦a1«Øª«1¨®¦ì1,¤T¤Q¤@¼h,¤T¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880203,114.9,3,2,2,¦³,¦³,4950000,43081,©Y¹D¾÷±ñ,0.0,0,,RPPOMLLMLHMFFDF18EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,78.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060123,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,249600,3200,,0.0,0,,RPUNMLLMLHMFFFF78EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,117.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060203,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,374400,3200,,0.0,0,,RPVNMLLMLHMFFFF88EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,819.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060124,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2620800,3200,,0.0,0,,RPPNMLPJMHMFFFF48EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,293.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060206,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,937600,3200,,0.0,0,,RPSNMLQJMHMFFFF88EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,261.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060123,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,835200,3200,,0.0,0,,RPSNMLLMLHMFFFF58EA
¤TªÛ°Ï,¤g¦a,ÂÂ¤p°ò¶©¬q­Z¿³©±¤p¬q1~30¦a¸¹,3605.0,¹A,,,1060216,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23000000,6380,,0.0,0,,RPXNMLLKMHMFFEF88EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°ÏÃh¼wµó174«Ñ18§Ë1~30¸¹,38.26,¦í,,,1060201,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,80.77,3,2,1,¦³,µL,5500000,68095,,0.0,0,¤G¿Ëµ¥¶¡¶R½æ,RPQNMLKLMHMFFAF77EA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï¥ß¤¯µó34«Ñ1~30¸¹,8.54,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030124,59.37,2,1,1,¦³,¦³,7300000,122958,,0.0,0,,RPQNMLKKMHMFFAF67EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤å¤Æ¸ô¤@¬q188«Ñ9§Ë1~30¸¹,25.25,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0620830,67.97,3,1,1,¦³,µL,7950000,116963,,0.0,0,,RPUSMLKMLHMFFAF68EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï°ê®õµó1~30¸¹,29.53,°Ó,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770817,127.58999999999999,3,2,1,¦³,µL,11000000,86214,,0.0,0,,RPVSMLKMLHMFFAF78EA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï©µ¹Ø¸ô31~60¸¹,48.08,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¨£¨ä¥Lµn°O¨Æ¶µ,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051115,145.92,3,2,2,¦³,¦³,22300000,152823,,0.0,0,,RPSOMLKLMHMFFAF08EA
¤g«°°Ï,¤g¦a,¦w©M¬q121~150¦a¸¹,4.62,¹A,,,1060301,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,43290,,0.0,0,,RPTOMLKLMHMFFAF18EA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï«n¤s¸ô421«Ñ1§Ë1~30¸¹,51.37,¦í,,,1060305,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0771122,205.89000000000001,7,2,3,¦³,¦³,23000000,111710,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWPMLRJMHMFFHF07DA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¤s¸ô¤T¬q136«Ñ91~120¸¹,4.71,¤u,,,1060211,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970930,41.82,1,1,1,¦³,¦³,5310000,126973,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTNMLLMLHMFFHF78DA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¥Á¼Ö¸ô1~30¸¹,8.86,¨ä¥L,,,1060207,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940426,125.55000000000001,3,2,2,¦³,¦³,12000000,106881,©Y¹D¥­­±,27.31,1500000,§t¼W«Ø©Î¥¼µn°O«Øª«,RPQOMLLMLHMFFHF58DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ïªø¥Íµó61~90¸¹,11.62,°Ó,,,1060321,¤g¦a3«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¥|¼h,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0680401,32.67,0,0,0,µL,µL,5270000,161310,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLQLMHMFFGF86DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ïªø¥Íµó61~90¸¹,11.62,°Ó,,,1060321,¤g¦a3«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¥|¼h,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0680401,32.67,0,0,0,µL,µL,5270000,161310,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOOMLQLMHMFFGF78DA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¤j¸q¸ô211~240¸¹,14.86,°Ó,,,1060212,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970807,174.37,3,2,2,¦³,¦³,14100000,80863,©Y¹D¥­­±,32.88,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C(¶§¥x¥~±À),RPTOMLLMLHMFFIF98DA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,162.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060209,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,518400,3200,,0.0,0,,RPUNMLKKMHMFFFF58EA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï©¾§µ¸ô¤G¬q32«Ñ1~30¸¹,8.69,¦í,,,1060307,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851129,89.63,2,1,1,¦³,¦³,8600000,95950,,0.0,0,,RPSNMLPLMHMFFGF09EA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¦w¼Ö¸ô100«Ñ31~60¸¹,25.23,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0660614,69.05,2,2,1,¦³,µL,7800000,112962,,0.0,0,¤Ñ¤«¥~±À¥[»\,RPUOMLPJMHMFFHF66EA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Åaºq°Ï¦æ¬F¸ô1~30¸¹,38.84,¦í,,,1060210,¤g¦a1«Øª«2¨®¦ì1,¤­¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860430,243.23000000000002,2,1,1,¦³,¦³,2992514,12303,©Y¹D¾÷±ñ,18.45,0,¿Ë¤Í¶¡¤§¥æ©ö,RPWNMLQJMHMFFIF96EA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Åaºq°ÏÅa®ç¸ô206«Ñ1~30¸¹,64.0,¦í,,,1060321,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,150.81,6,2,4,¦³,µL,11500000,76255,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQNMLMKMHMFFIF68EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤G¬q91~120¸¹,17.54,¦í,,,1051101,¤g¦a2«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000602,128.78,3,2,2,¦³,¦³,22520000,174872,,0.0,0,,RPRNMLPLMHMFFAF18CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤G¬q91~120¸¹,24.0,¦í,,,1060201,¤g¦a2«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000602,218.44,4,2,2,¦³,¦³,31380000,160798,©Y¹D¥­­±,36.97,2200000,¤g¦a´Ú(§t¨®¦ì)2197¸U¤¸¡A«Øª«´Ú(§t¨®¦ì)941¸U¤¸¡C,RPSNMLPLMHMFFAF28CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï¤¤¤s¸ô¤G¬q553«Ñ1~30¸¹,41.26,¦í,,,1060201,¤g¦a1«Øª«3¨®¦ì2,¤T¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051020,267.71,6,3,3,¦³,¦³,42440000,158530,¤É­°¾÷±ñ,19.62,0,,RPXPMLSLMHMFFAF66CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ïª÷«°¸ô¤T¬q207«Ñ6§Ë1~30¸¹,29.4,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690730,90.75,3,2,1,¦³,µL,7200000,79339,,0.0,0,,RPSNMLKLMHMFFAF77CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¥Á±Ú¸ô91~120¸¹,50.0,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0620111,110.7,5,5,3,¦³,µL,15000000,135501,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQQMLSKMHMFFAF58CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¹´¤¤¤Gµó102«Ñ1~30¸¹,26.79,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,87.84,3,2,1,¦³,µL,6900000,78552,,0.0,0,«á¶§¥x¥~±À,RPVOMLNKMHMFFAF38CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï©¯ºÖ¸ô70«Ñ1~30¸¹,19.0,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,,51.7,2,1,1,¦³,µL,9310000,180077,,0.0,0,,RPTPMLMKMHMFFAF18CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤g«°°Ï¤¤¥¡¸ô¥|¬q31~60¸¹,19.59,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040320,166.54000000000002,3,2,2,¦³,¦³,17400000,129800,©Y¹D¥­­±,45.97,1750000,,RPVNMLQJMHMFFAF48CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï¤å¸tµó149«Ñ1~30¸¹,16.46,¦í,,,1060201,¤g¦a2«Øª«1¨®¦ì1,¤C¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0900104,137.2,3,2,2,¦³,¦³,17000000,123907,©Y¹D¥­­±,34.21,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTNMLSJMHMFFAF48CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤G¬q91~120¸¹,11.58,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000602,87.25,2,2,1,¦³,¦³,14810000,169742,,0.0,0,,RPWUMLKMLHMFFAF88CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï¸Î¥Í¸ô104«Ñ1~30¸¹,23.41,°Ó,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¥­¥x¡AÃM¼Ó,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0670427,82.35,0,0,1,µL,µL,10800000,131148,,0.0,0,,RPQVMLKMLHMFFAF38CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¥Á±Ú¸ô31~60¸¹,9.33,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720523,32.58,3,1,1,¦³,µL,4000000,122775,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOOMLLMLHMFFAF57CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤@¬q1~30¸¹,8.9,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010308,119.31,2,2,1,¦³,¦³,16300000,136619,¤É­°¾÷±ñ,21.37,0,,RPPNMLLMLHMFFAF57CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°ÏµØªFµó271~300¸¹,13.09,¦í,,,1060201,¤g¦a2«Øª«1¨®¦ì1,¤Q¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050205,151.32,3,2,2,¦³,µL,22020000,154301,©Y¹D¥­­±,22.87,2200000,¥»®×©|¥¼¦¨¥ßºÞ²z©e­û·|.,RPQNMLLMLHMFFAF67CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï¤¤¥¡¸ô¥|¬q165«Ñ1~30¸¹,29.53,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010306,170.08,3,2,2,¦³,¦³,18000000,105833,,0.0,0,,RPTSMLKMLHMFFAF38CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï­«¼y¸ô245«Ñ50§Ë1~30¸¹,29.33,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤T¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0630922,66.26,3,2,2,¦³,µL,5300000,79988,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLOJMHMFFAF67CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºaµØ¸ô¤G¬q1~30¸¹,10.37,¦í,,,1030305,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060109,106.15,2,1,1,¦³,¦³,13080000,150728,©Y¹D¥­­±,32.64,2000000,,RPWPOLPLMHMFFBF56CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºaµØ¸ô¤G¬q1~30¸¹,10.37,¦í,,,1030305,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060109,106.15,2,1,1,¦³,¦³,12970000,149231,©Y¹D¥­­±,32.64,2000000,,RPOQOLPLMHMFFBF48CA
·s²ø°Ï,¤g¦a,¥úºa¬q631~660¦a¸¹,0.05,¨ä¥L,,,1060307,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4719,0,,0.0,0,¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPOROLPLMHMFFBF58CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï«H¸q¸ô151~180¸¹,19.64,¦í,,,1060303,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941130,173.20999999999998,3,2,2,¦³,¦³,12000000,69280,©Y¹D¥­­±,52.26,0,,RPSSOLPLMHMFFBF09CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºaµØ¸ô¤G¬q1~30¸¹,10.37,¦í,,,1031216,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060109,106.15,2,1,1,¦³,¦³,13800000,158482,©Y¹D¥­­±,32.64,2150000,,RPWWMLPLMHMFFBF07CA
